-1778627.6726344717	  inf
-1352837.3399891481	2.39393e-01
-1350367.7492368654	1.82549e-03
-1351399.4375894067	-7.64005e-04
-1350326.6705490341	7.93819e-04
-1351457.2638622313	-8.37274e-04
-1352542.5541559090	-8.03052e-04
-1353481.6770339394	-6.94339e-04
-1354242.8886908703	-5.62410e-04
-1354220.5556746200	1.64911e-05
